"Name","Team","Age","AB","R","HR","RBI","SB","AVG","BB%","K%","LD%","GB%","FB%","IFFB%","IFH%","BUH%","Spd","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","TTO%","EV","LA","Barrel%","maxEV","HardHit%","CStr%","CSW%","playerid"
"Dylan Bundy","BAL","26","2","0","0","0","0",".000","0.0%","100.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","40.0%","50.0%","44.4%","0.0%","50.0%","25.0%","44.4%","100.0%","33.3%","","","","","","","100.0%","","","","","","33.3%","66.7%","12917"
"Archie Bradley","ARI","26","1","0","0","0","0",".000","0.0%","100.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","0.0%","66.7%","50.0%","","50.0%","50.0%","75.0%","","25.0%","","","","","","","100.0%","","","","","","25.0%","50.0%","12918"
"Gabriel Ynoa","BAL","26","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","12938"
"Andrew Chafin","ARI","29","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","12988"
"Colten Brewer","BOS","26","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","12997"
"Mitch Walding","PHI","26","2","0","0","0","0",".000","0.0%","100.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","40.0%","100.0%","66.7%","0.0%","25.0%","16.7%","44.4%","","55.6%","","","","","","","100.0%","","","","","","0.0%","55.6%","13006"
"Robby Scott","ARI","29","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","13042"
"Reymin Guduan","HOU","27","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","13058"
"Wei-Yin Chen","MIA","33","5","0","0","0","0",".000","0.0%","80.0%","100.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","44.4%","45.5%","45.0%","50.0%","40.0%","44.4%","55.0%","100.0%","25.0%","0.0%","0.0%","100.0%","100.0%","0.0%","0.0%","80.0%","52.2","32.0","0.0%","52.2","0.0%","35.0%","60.0%","13071"
"Gerrit Cole","HOU","28","7","0","0","0","0",".000","0.0%","71.4%","0.0%","100.0%","0.0%","0.0%","0.0%","0.0%","0.1","11.1%","44.4%","33.3%","0.0%","75.0%","66.7%","66.7%","100.0%","11.1%","0.0%","50.0%","50.0%","0.0%","100.0%","0.0%","71.4%","85.0","-40.0","0.0%","85.0","0.0%","44.4%","55.6%","13125"
"Derek Law","TOR","28","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","13133"
"Eduardo Rodriguez","BOS","26","7","1","0","0","0",".000","0.0%","33.3%","0.0%","100.0%","0.0%","0.0%","25.0%","0.0%","0.1","29.4%","73.3%","50.0%","40.0%","63.6%","56.3%","46.9%","55.6%","21.9%","0.0%","50.0%","50.0%","66.7%","33.3%","0.0%","33.3%","82.2","-56.3","0.0%","91.9","0.0%","9.4%","31.3%","13164"
"Kyle Crick","PIT","26","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","13182"
"Adalberto Mejia","- - -","26","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","13188"
"Joe Biagini","- - -","29","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","13194"
"Michael Reed","SFG","26","8","0","0","0","0",".000","0.0%","75.0%","50.0%","0.0%","50.0%","0.0%","0.0%","0.0%","0.1","45.0%","62.5%","52.8%","0.0%","90.0%","47.4%","44.4%","75.0%","27.8%","50.0%","50.0%","0.0%","50.0%","50.0%","0.0%","75.0%","73.7","48.5","0.0%","100.6","50.0%","19.4%","47.2%","13228"
"Matt Carasiti","SEA","27","1","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","0.0%","100.0%","33.3%","","100.0%","100.0%","33.3%","","0.0%","0.0%","100.0%","0.0%","100.0%","0.0%","0.0%","0.0%","","","0.0%","","0.0%","0.0%","0.0%","13276"
"Jesse Hahn","KCR","29","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","13287"
"Jake Barrett","NYY","27","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","13322"
"James Pazos","COL","28","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","13323"
"Deven Marrero","MIA","28","5","0","0","0","0",".000","0.0%","60.0%","50.0%","50.0%","0.0%","0.0%","0.0%","0.0%","0.1","40.0%","71.4%","52.9%","50.0%","40.0%","44.4%","41.2%","20.0%","29.4%","100.0%","0.0%","0.0%","0.0%","0.0%","100.0%","60.0%","92.7","5.0","0.0%","95.7","50.0%","17.6%","47.1%","13325"
"Adrian Sampson","TEX","27","2","0","0","0","0",".000","0.0%","50.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","25.0%","33.3%","28.6%","0.0%","100.0%","50.0%","42.9%","","14.3%","0.0%","0.0%","100.0%","0.0%","100.0%","0.0%","50.0%","","","0.0%","","0.0%","28.6%","42.9%","13339"
"Luis Cessa","NYY","27","1","0","0","0","0",".000","0.0%","100.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","33.3%","100.0%","60.0%","0.0%","0.0%","0.0%","40.0%","","60.0%","","","","","","","100.0%","","","","","","0.0%","60.0%","13345"
"Hoby Milner","TBR","28","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","13346"
"Cam Bedrosian","LAA","27","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","13360"
"Brady Rodgers","HOU","28","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","13393"
"Dylan Floro","LAD","28","2","0","0","0","0",".000","0.0%","50.0%","0.0%","100.0%","0.0%","0.0%","0.0%","0.0%","0.1","100.0%","66.7%","83.3%","33.3%","100.0%","60.0%","50.0%","100.0%","33.3%","0.0%","100.0%","0.0%","100.0%","0.0%","0.0%","50.0%","82.9","-21.0","0.0%","82.9","0.0%","16.7%","50.0%","13394"
"Sam Selman","SFG","28","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","13397"
"Felix Pena","LAA","29","2","0","0","0","0",".000","0.0%","0.0%","0.0%","100.0%","0.0%","0.0%","0.0%","0.0%","0.1","0.0%","57.1%","40.0%","","50.0%","50.0%","70.0%","","20.0%","0.0%","50.0%","50.0%","0.0%","100.0%","0.0%","0.0%","87.2","-24.0","0.0%","88.0","0.0%","20.0%","40.0%","13403"
"Matt Koch","ARI","28","6","0","0","0","0",".000","0.0%","83.3%","0.0%","0.0%","100.0%","0.0%","0.0%","0.0%","0.1","27.3%","35.7%","32.0%","66.7%","20.0%","37.5%","56.0%","83.3%","20.0%","0.0%","100.0%","0.0%","0.0%","100.0%","0.0%","83.3%","86.0","28.0","0.0%","86.0","0.0%","40.0%","60.0%","13420"
"Drew VerHagen","DET","28","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","13424"
"Mike Morin","- - -","28","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","13442"
"Taylor Rogers","MIN","28","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","13449"
"Connor Sadzeck","SEA","27","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","13483"
"Sam Tuivailala","SEA","26","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","13485"
"Brandon Brennan","SEA","27","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","13527"
"Matt Bowman","CIN","28","1","0","0","0","0",".000","0.0%","0.0%","0.0%","100.0%","0.0%","0.0%","0.0%","0.0%","0.1","50.0%","","50.0%","100.0%","","100.0%","","","0.0%","0.0%","0.0%","100.0%","0.0%","0.0%","100.0%","0.0%","102.1","-3.0","0.0%","102.1","100.0%","0.0%","0.0%","13528"
"Blake Snell","TBR","26","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","13543"
"Richard Rodriguez","PIT","29","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","13549"
"Robert Stephenson","CIN","26","1","0","0","0","0",".000","0.0%","100.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","100.0%","100.0%","100.0%","50.0%","100.0%","66.7%","33.3%","100.0%","33.3%","","","","","","","100.0%","","","","","","0.0%","33.3%","13594"
"Carl Edwards Jr.","- - -","27","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","13607"
"Taylor Guerrieri","TEX","26","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","13616"
"Jakob Junis","KCR","26","2","0","0","0","0",".000","0.0%","0.0%","0.0%","100.0%","0.0%","0.0%","0.0%","0.0%","0.1","","66.7%","66.7%","","100.0%","100.0%","100.0%","100.0%","0.0%","0.0%","50.0%","50.0%","50.0%","50.0%","0.0%","0.0%","77.4","-16.5","0.0%","82.9","0.0%","33.3%","33.3%","13619"
"Josh D. Smith","- - -","29","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","13629"
"Clay Holmes","PIT","26","5","0","0","0","0",".000","0.0%","80.0%","0.0%","100.0%","0.0%","0.0%","0.0%","0.0%","0.1","12.5%","10.0%","11.1%","0.0%","100.0%","50.0%","55.6%","40.0%","5.6%","0.0%","100.0%","0.0%","100.0%","0.0%","0.0%","80.0%","82.9","-21.0","0.0%","82.9","0.0%","55.6%","61.1%","13649"
"Tayler Scott","- - -","27","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","13652"
"Corey Oswalt","NYM","25","1","0","0","1","0",".000","0.0%","33.3%","0.0%","0.0%","100.0%","0.0%","0.0%","0.0%","0.1","50.0%","100.0%","77.8%","100.0%","80.0%","85.7%","55.6%","66.7%","11.1%","0.0%","50.0%","50.0%","50.0%","0.0%","50.0%","33.3%","89.0","31.0","0.0%","89.0","0.0%","11.1%","22.2%","13677"
"John Gant","STL","26","3","0","0","0","0",".000","0.0%","66.7%","0.0%","0.0%","100.0%","0.0%","0.0%","0.0%","0.1","20.0%","60.0%","46.7%","100.0%","50.0%","57.1%","66.7%","66.7%","20.0%","0.0%","0.0%","100.0%","0.0%","0.0%","100.0%","66.7%","90.3","33.0","0.0%","90.3","0.0%","26.7%","46.7%","13684"
"Nick Goody","CLE","27","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","13685"
"Sal Romano","CIN","25","2","0","0","0","0",".000","0.0%","50.0%","0.0%","100.0%","0.0%","0.0%","0.0%","0.0%","0.1","40.0%","66.7%","50.0%","0.0%","100.0%","50.0%","37.5%","100.0%","25.0%","100.0%","0.0%","0.0%","100.0%","0.0%","0.0%","50.0%","62.5","-54.0","0.0%","62.5","0.0%","12.5%","37.5%","13690"
"Jake Faria","- - -","25","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","13699"
"Kyle Barraclough","- - -","29","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","13713"
"Tyler Duffey","MIN","28","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","13758"
"Chris Stratton","- - -","28","4","0","0","0","0",".000","0.0%","50.0%","0.0%","100.0%","0.0%","0.0%","0.0%","0.0%","0.1","7.7%","60.0%","22.2%","100.0%","100.0%","100.0%","27.8%","100.0%","0.0%","50.0%","50.0%","0.0%","0.0%","100.0%","0.0%","50.0%","87.2","-22.0","0.0%","87.9","0.0%","38.9%","38.9%","13761"
"Dominic Leone","STL","27","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","13763"
"Roberto Osuna","HOU","24","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","13764"
"JT Chargois","LAD","28","1","0","0","0","0",".000","0.0%","100.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","0.0%","0.0%","0.0%","","","","75.0%","","0.0%","","","","","","","100.0%","","","","","","75.0%","75.0%","13767"
"Daniel Stumpf","DET","28","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","13780"
"Austin Adams","- - -","28","1","0","0","0","0",".000","0.0%","100.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","33.3%","60.0%","50.0%","100.0%","66.7%","75.0%","62.5%","100.0%","12.5%","","","","","","","100.0%","","","","","","25.0%","37.5%","13801"
"Paul Sewald","NYM","29","1","0","0","0","0",".000","0.0%","0.0%","0.0%","100.0%","0.0%","0.0%","0.0%","0.0%","0.1","0.0%","100.0%","50.0%","","100.0%","100.0%","50.0%","","0.0%","0.0%","0.0%","100.0%","0.0%","100.0%","0.0%","0.0%","66.2","13.0","0.0%","66.2","0.0%","0.0%","0.0%","13892"
"Scott Oberg","COL","29","1","0","0","0","0",".000","0.0%","100.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","0.0%","0.0%","0.0%","","","","75.0%","100.0%","0.0%","","","","","","","100.0%","","","","","","75.0%","75.0%","13911"
"Brent Suter","MIL","29","2","0","0","0","0",".000","0.0%","50.0%","0.0%","100.0%","0.0%","0.0%","0.0%","0.0%","0.1","75.0%","66.7%","71.4%","66.7%","0.0%","40.0%","42.9%","100.0%","42.9%","100.0%","0.0%","0.0%","0.0%","100.0%","0.0%","50.0%","82.2","-8.0","0.0%","82.2","0.0%","14.3%","57.1%","13942"
"Tim Peterson","NYM","28","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","13946"
"Ryan Dull","- - -","29","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","13974"
"Ryan Garton","SEA","29","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","14016"
"Branden Kline","BAL","27","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","14101"
"Chris Mazza","NYM","29","3","0","0","0","0",".000","0.0%","33.3%","0.0%","100.0%","0.0%","0.0%","0.0%","0.0%","0.1","33.3%","40.0%","36.4%","50.0%","100.0%","75.0%","45.5%","33.3%","9.1%","50.0%","50.0%","0.0%","0.0%","100.0%","0.0%","33.3%","82.1","-6.0","0.0%","82.1","0.0%","18.2%","27.3%","14151"
"Kyle Zimmer","KCR","27","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","14169"
"Josh Hader","MIL","25","2","0","0","0","0",".000","0.0%","50.0%","0.0%","100.0%","0.0%","0.0%","0.0%","0.0%","0.1","33.3%","0.0%","16.7%","100.0%","","100.0%","50.0%","50.0%","0.0%","100.0%","0.0%","0.0%","100.0%","0.0%","0.0%","50.0%","71.4","-40.0","0.0%","71.4","0.0%","66.7%","66.7%","14212"
"Ray Black","- - -","29","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","14244"
"Brian Johnson","BOS","28","1","1","0","0","0",".000","0.0%","100.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","0.0%","0.0%","0.0%","","","","60.0%","","0.0%","","","","","","","100.0%","","","","","","40.0%","40.0%","14272"
"Luke Bard","LAA","28","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","14288"
"Wandy Peralta","- - -","27","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","14295"
"Joel Payamps","ARI","25","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","14332"
"Williams Jerez","- - -","27","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","14338"
"Caleb Frare","CHW","25","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","14353"
"Ty Blach","- - -","28","1","0","0","0","0",".000","0.0%","100.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","0.0%","0.0%","0.0%","","","","66.7%","","0.0%","","","","","","","100.0%","","","","","","50.0%","50.0%","14361"
"Tyler Glasnow","TBR","25","2","0","0","0","0",".000","0.0%","50.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","0.0%","66.7%","57.1%","","50.0%","50.0%","85.7%","50.0%","28.6%","0.0%","0.0%","100.0%","100.0%","0.0%","0.0%","50.0%","","","0.0%","","0.0%","28.6%","57.1%","14374"
"Amir Garrett","CIN","27","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","14375"
"Wei-Chung Wang","- - -","27","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","14382"
"Yohander Mendez","TEX","24","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","14391"
"Joe Hudson","STL","28","1","0","0","0","0",".000","0.0%","100.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","20.0%","50.0%","28.6%","100.0%","100.0%","100.0%","28.6%","100.0%","0.0%","","","","","","","100.0%","","","","","","28.6%","28.6%","14412"
"Adam Conley","MIA","29","1","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","100.0%","0.0%","0.0%","0.0%","0.1","66.7%","100.0%","75.0%","100.0%","0.0%","66.7%","25.0%","100.0%","25.0%","100.0%","0.0%","0.0%","0.0%","100.0%","0.0%","0.0%","77.2","30.0","0.0%","77.2","0.0%","0.0%","25.0%","14457"
"Matt Ramsey","LAA","29","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","14460"
"J.B. Wendelken","OAK","26","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","14506"
"Randy Rosario","- - -","25","1","0","0","0","0",".000","0.0%","0.0%","0.0%","100.0%","0.0%","0.0%","0.0%","0.0%","0.1","0.0%","50.0%","25.0%","","100.0%","100.0%","50.0%","100.0%","0.0%","100.0%","0.0%","0.0%","0.0%","100.0%","0.0%","0.0%","92.6","-27.0","0.0%","92.6","0.0%","50.0%","50.0%","14508"
"Thyago Vieira","CHW","25","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","14510"
"Jose Leclerc","TEX","25","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","14524"
