"Name","Team","Age","AB","R","HR","RBI","SB","AVG","BB%","K%","LD%","GB%","FB%","IFFB%","IFH%","BUH%","Spd","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","TTO%","EV","LA","Barrel%","maxEV","HardHit%","CStr%","CSW%","playerid"
"Aaron Slegers","LAA","28","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","15231"
"Cody Reed","TBR","28","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","15232"
"Cole Sulser","BAL","31","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","15256"
"Keynan Middleton","SEA","27","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","15264"
"Adam Cimber","- - -","30","2","0","0","0","0",".000","0.0%","50.0%","100.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","50.0%","60.0%","55.6%","0.0%","100.0%","60.0%","55.6%","100.0%","22.2%","0.0%","0.0%","100.0%","0.0%","100.0%","0.0%","50.0%","86.3","19.9","0.0%","86.3","0.0%","22.2%","44.4%","15288"
"Austin Pruitt","- - -","31","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","15290"
"Mike Mayers","LAA","29","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","15451"
"Nick Pivetta","BOS","28","2","0","0","0","0",".000","0.0%","100.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","50.0%","66.7%","60.0%","33.3%","83.3%","66.7%","60.0%","","20.0%","","","","","","","100.0%","","","","","","13.3%","33.3%","15454"
"Marco Gonzales","SEA","29","4","0","0","0","0",".000","0.0%","50.0%","100.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","33.3%","63.6%","52.9%","50.0%","100.0%","88.9%","64.7%","25.0%","5.9%","0.0%","100.0%","0.0%","0.0%","100.0%","0.0%","50.0%","97.0","17.4","0.0%","97.0","50.0%","23.5%","29.4%","15467"
"Stephen Gonsalves","BOS","26","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","15492"
"Hunter Harvey","BAL","26","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","15507"
"Kendall Graveman","- - -","30","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","15514"
"Joseph Odom","TBR","29","2","0","0","0","0",".000","0.0%","50.0%","0.0%","100.0%","0.0%","0.0%","0.0%","0.0%","0.1","28.6%","100.0%","37.5%","0.0%","100.0%","33.3%","12.5%","50.0%","25.0%","0.0%","100.0%","0.0%","100.0%","0.0%","0.0%","50.0%","95.6","-68.3","0.0%","95.6","100.0%","12.5%","37.5%","15535"
"Eric Yardley","MIL","30","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","15538"
"Tyler Rogers","SFG","30","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","15541"
"Chad Green","NYY","30","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","15552"
"Nick Wittgren","CLE","30","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","15594"
"Phillips Valdez","BOS","29","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","15605"
"Yefry Ramirez","LAD","27","1","0","0","0","0",".000","0.0%","0.0%","0.0%","100.0%","0.0%","0.0%","0.0%","0.0%","0.1","100.0%","","100.0%","100.0%","","100.0%","","100.0%","0.0%","0.0%","0.0%","100.0%","0.0%","100.0%","0.0%","0.0%","83.0","-28.7","0.0%","83.0","0.0%","0.0%","0.0%","15655"
"Miguel Castro","NYM","26","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","15684"
"Brad Keller","KCR","25","5","0","0","0","0",".000","0.0%","42.9%","0.0%","50.0%","50.0%","0.0%","0.0%","0.0%","0.1","10.0%","38.9%","28.6%","0.0%","85.7%","75.0%","64.3%","71.4%","7.1%","25.0%","0.0%","75.0%","25.0%","75.0%","0.0%","42.9%","77.9","19.3","0.0%","84.2","0.0%","39.3%","46.4%","15734"
"Joe Jimenez","DET","26","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","15761"
"Devin Williams","MIL","26","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","15816"
"Paul Fry","BAL","28","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","15832"
"Adam Plutko","BAL","29","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","15846"
"Kent Emanuel","HOU","29","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","15849"
"Wander Suero","WSN","29","1","0","0","0","0",".000","0.0%","0.0%","0.0%","100.0%","0.0%","0.0%","0.0%","0.0%","0.1","0.0%","100.0%","50.0%","","100.0%","100.0%","50.0%","","0.0%","100.0%","0.0%","0.0%","100.0%","0.0%","0.0%","0.0%","81.7","-31.8","0.0%","81.7","0.0%","0.0%","0.0%","15855"
"Stephen Tarpley","NYM","28","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","15859"
"Luis Severino","NYY","27","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","15890"
"Lewis Thorpe","MIN","25","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","15906"
"Ryne Stanek","HOU","29","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","15947"
"Keury Mella","ARI","27","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","15964"
"Akeem Bostick","NYM","26","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","15979"
"Stefan Crichton","ARI","29","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","16058"
"Taylor Gushue","CHC","27","4","0","0","0","0",".000","0.0%","75.0%","0.0%","0.0%","100.0%","0.0%","0.0%","0.0%","0.1","55.6%","40.0%","50.0%","20.0%","0.0%","14.3%","35.7%","75.0%","42.9%","0.0%","100.0%","0.0%","0.0%","0.0%","100.0%","75.0%","87.1","36.8","0.0%","87.1","0.0%","21.4%","64.3%","16098"
"Daniel Ponce de Leon","STL","29","5","0","0","0","0",".000","0.0%","100.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","33.3%","42.9%","40.0%","50.0%","50.0%","50.0%","70.0%","60.0%","20.0%","","","","","","","100.0%","","","","","","50.0%","70.0%","16110"
"Jordan Romano","TOR","28","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","16122"
"Chris Ellis","- - -","28","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","16125"
"John Curtiss","- - -","28","5","1","0","0","0",".000","0.0%","60.0%","0.0%","100.0%","0.0%","0.0%","0.0%","0.0%","0.1","11.1%","42.9%","25.0%","0.0%","66.7%","50.0%","43.8%","80.0%","12.5%","0.0%","50.0%","50.0%","50.0%","50.0%","0.0%","60.0%","75.1","-44.4","0.0%","75.1","0.0%","6.3%","18.8%","16128"
"David Hess","- - -","27","4","0","0","0","0",".000","0.0%","75.0%","0.0%","100.0%","0.0%","0.0%","0.0%","0.0%","0.1","33.3%","25.0%","28.6%","100.0%","50.0%","75.0%","57.1%","75.0%","7.1%","100.0%","0.0%","0.0%","100.0%","0.0%","0.0%","75.0%","81.3","-42.5","0.0%","81.3","0.0%","42.9%","50.0%","16130"
"Carlos Rodon","CHW","28","3","0","0","0","0",".000","0.0%","33.3%","0.0%","50.0%","50.0%","0.0%","0.0%","0.0%","0.1","83.3%","60.0%","72.7%","40.0%","66.7%","50.0%","45.5%","100.0%","36.4%","0.0%","50.0%","50.0%","0.0%","100.0%","0.0%","33.3%","77.1","2.1","0.0%","78.4","0.0%","18.2%","54.5%","16137"
"Jace Fry","CHW","27","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","16159"
"Spencer Turnbull","DET","28","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","16207"
"Jake Reed","- - -","28","1","0","0","0","0",".000","0.0%","0.0%","0.0%","100.0%","0.0%","0.0%","100.0%","0.0%","0.1","0.0%","100.0%","50.0%","","100.0%","100.0%","50.0%","100.0%","0.0%","0.0%","100.0%","0.0%","0.0%","100.0%","0.0%","0.0%","86.0","-19.5","0.0%","86.0","0.0%","0.0%","0.0%","16209"
"Aaron Bummer","CHW","27","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","16258"
"Sam Howard","PIT","28","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","16265"
"Sam Clay","WSN","28","2","0","0","0","0",".000","0.0%","50.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","0.0%","20.0%","16.7%","","100.0%","100.0%","83.3%","100.0%","0.0%","0.0%","0.0%","100.0%","0.0%","100.0%","0.0%","50.0%","","","0.0%","","0.0%","50.0%","50.0%","16279"
"Jesus Tinoco","COL","26","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","16300"
"Alex McRae","CHW","28","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","16317"
"Ryan Borucki","TOR","27","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","16350"
"Ryan Castellani","COL","25","1","0","0","0","0",".000","0.0%","0.0%","0.0%","100.0%","0.0%","0.0%","0.0%","0.0%","0.1","50.0%","0.0%","33.3%","100.0%","","100.0%","33.3%","100.0%","0.0%","100.0%","0.0%","0.0%","0.0%","100.0%","0.0%","0.0%","89.4","-10.4","0.0%","89.4","0.0%","33.3%","33.3%","16377"
"Brad Wieck","CHC","29","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","16390"
"Reynaldo Lopez","CHW","27","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","16400"
"Victor Gonzalez","LAD","25","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","16408"
"Blake Taylor","HOU","25","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","16418"
"Scott Blewett","KCR","25","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","16427"
"James Norwood","SDP","27","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","16440"
"Conner Greene","- - -","26","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","16455"
"Brent Honeywell","TBR","26","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","16466"
"Roel Ramirez","STL","26","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","16470"
"Ryan Yarbrough","TBR","29","4","0","0","0","0",".000","0.0%","50.0%","50.0%","50.0%","0.0%","0.0%","0.0%","0.0%","0.1","42.9%","58.3%","52.6%","33.3%","85.7%","70.0%","63.2%","50.0%","15.8%","0.0%","50.0%","50.0%","0.0%","100.0%","0.0%","50.0%","72.8","11.4","0.0%","87.1","0.0%","26.3%","42.1%","16502"
"Dan Altavilla","SDP","28","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","16507"
"Jordan Montgomery","NYY","28","4","0","0","0","0",".000","0.0%","100.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","33.3%","0.0%","21.1%","0.0%","","0.0%","36.8%","50.0%","21.1%","","","","","","","100.0%","","","","","","42.1%","63.2%","16511"
"Dusten Knight","BAL","30","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","16537"
"Erik Swanson","SEA","27","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","16587"
"Bryan Abreu","HOU","24","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","16609"
"J.P. Feyereisen","- - -","28","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","16610"
"Ryan Thompson","TBR","29","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","16647"
"Julian Merryweather","TOR","29","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","16703"
"Vinny Nittoli","SEA","30","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","16754"
"Josh James","HOU","28","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","16794"
"Tim Hill","SDP","31","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","16814"
"Sean Newcomb","ATL","28","1","0","0","0","0",".000","0.0%","50.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","20.0%","50.0%","28.6%","100.0%","100.0%","100.0%","28.6%","50.0%","0.0%","0.0%","100.0%","0.0%","0.0%","100.0%","0.0%","50.0%","","","0.0%","","0.0%","42.9%","42.9%","16943"
"Jake Jewell","CHC","28","1","0","0","0","0",".000","0.0%","100.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","33.3%","","33.3%","0.0%","","0.0%","","100.0%","33.3%","","","","","","","100.0%","","","","","","66.7%","100.0%","16958"
"Tyler Beede","SFG","28","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","16981"
"Trevor Hildenberger","NYM","30","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","17002"
"Jefry Rodriguez","WSN","27","2","0","0","0","0",".000","0.0%","50.0%","0.0%","100.0%","0.0%","0.0%","0.0%","0.0%","0.1","50.0%","100.0%","75.0%","100.0%","0.0%","33.3%","50.0%","100.0%","50.0%","0.0%","100.0%","0.0%","0.0%","0.0%","100.0%","50.0%","109.6","-1.7","0.0%","109.6","100.0%","25.0%","75.0%","17018"
"Domingo Acevedo","OAK","27","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","17092"
"Raisel Iglesias","LAA","31","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","17130"
"Domingo German","NYY","28","2","0","0","0","0",".000","0.0%","66.7%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","33.3%","33.3%","33.3%","0.0%","50.0%","33.3%","66.7%","66.7%","22.2%","100.0%","0.0%","0.0%","0.0%","100.0%","0.0%","66.7%","","","0.0%","","0.0%","33.3%","55.6%","17149"
"Gabe Speier","KCR","26","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","17170"
"Yoan Lopez","ARI","28","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","17181"
"Austin Brice","BOS","29","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","17237"
"Sam Coonrod","PHI","28","1","0","0","0","0",".000","0.0%","100.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","100.0%","50.0%","66.7%","0.0%","0.0%","0.0%","66.7%","100.0%","66.7%","","","","","","","100.0%","","","","","","33.3%","100.0%","17264"
"Michael Kopech","CHW","25","1","0","0","0","0",".000","0.0%","0.0%","0.0%","100.0%","0.0%","0.0%","0.0%","0.0%","0.1","0.0%","40.0%","28.6%","","100.0%","100.0%","71.4%","","0.0%","0.0%","0.0%","100.0%","100.0%","0.0%","0.0%","0.0%","80.4","-40.8","0.0%","80.4","0.0%","28.6%","28.6%","17282"
"Javy Guerra","SDP","25","0","1","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","17292"
"Framber Valdez","HOU","27","4","0","0","0","0",".000","0.0%","50.0%","0.0%","100.0%","0.0%","0.0%","0.0%","0.0%","0.1","71.4%","71.4%","71.4%","60.0%","40.0%","50.0%","50.0%","100.0%","35.7%","0.0%","100.0%","0.0%","100.0%","0.0%","0.0%","50.0%","55.0","-28.8","0.0%","55.6","0.0%","21.4%","57.1%","17295"
"Edgar Santana","ATL","29","1","0","0","0","0",".000","0.0%","100.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","66.7%","","66.7%","50.0%","","50.0%","","100.0%","33.3%","","","","","","","100.0%","","","","","","33.3%","66.7%","17355"
"Josh Taylor","BOS","28","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","17359"
"Brett Martin","TEX","26","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","17369"
"David Paulino","PHI","27","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","17418"
"Albert Abreu","NYY","25","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","17485"
"Spenser Watkins","BAL","28","0","0","0","0","0",".000","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.1","","","","","","","","","","","","","","","","","","","","","","","","17489"
