"Name","Team","Age","W","SO","ERA","WHIP","K/9","BB/9","H/9","HR/9","BABIP","LOB%","LD%","GB%","FB%","IFFB%","IFH%","BUH%","Start-IP","FB%","FBv","SL%","SLv","CT%","CTv","CB%","CBv","CH%","CHv","SF%","SFv","KN%","KNv","XX%","PO%","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","K%","BB%","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","TTO%","EV","LA","Barrel%","HardHit%","maxEV","CStr%","CSW%","IP","playerid"
"Ervin Santana","CHW","36","0","5","9.45","1.87","3.37","4.05","12.82","4.05",".277","66.3%","11.3%","32.1%","56.6%","6.7%","0.0%","0.0%","13.1","51.2%","90.1","42.4%","82.2","","","","","6.4%","83.9","","","","","","","24.1%","72.6%","46.0%","72.7%","93.9%","87.8%","45.2%","56.3%","5.6%","7.8%","9.4%","39.6%","35.8%","24.5%","15.1%","52.8%","32.1%","26.6%","89.2","19.1","18.9%","39.6%","110.2","12.4%","18.0%","13.1","3200"
"Odrisamer Despaigne","CHW","32","0","7","9.45","2.33","4.73","4.73","16.20","2.03",".420","64.7%","34.0%","26.4%","39.6%","4.8%","0.0%","0.0%","13.1","54.1%","92.9","10.6%","81.0","20.4%","87.0","8.2%","72.9","6.7%","78.5","","","","","","","21.8%","77.8%","43.5%","73.5%","96.1%","89.2%","38.8%","54.4%","4.7%","10.3%","10.3%","28.3%","35.8%","35.8%","13.2%","52.8%","34.0%","25.0%","89.0","17.1","5.7%","35.8%","110.9","13.3%","18.0%","13.1","16017"
"Shelby Miller","TEX","28","1","20","9.51","2.11","6.14","7.06","11.97","1.53",".337","56.1%","22.6%","38.7%","38.7%","4.9%","2.4%","0.0%","29.1","71.3%","94.2","","","4.3%","88.7","21.9%","79.4","2.5%","86.9","","","","","0.7%","","22.4%","69.0%","44.2%","72.2%","88.8%","84.3%","46.9%","53.0%","6.9%","13.2%","15.2%","35.8%","30.2%","34.0%","13.2%","39.6%","47.2%","31.8%","91.1","15.1","6.6%","42.5%","114.9","15.0%","21.9%","29.1","10197"
"Kyle Wright","ATL","23","0","14","9.72","2.10","7.56","7.02","11.88","2.16",".360","59.2%","28.3%","39.6%","32.1%","0.0%","9.5%","100.0%","16.2","56.3%","94.6","22.5%","86.6","","","12.9%","80.6","8.3%","85.6","","","","","1.3%","","20.9%","68.5%","38.4%","57.5%","94.7%","81.9%","36.8%","48.8%","7.0%","17.1%","15.9%","27.8%","42.6%","29.6%","7.4%","46.3%","46.3%","37.8%","92.1","12.5","11.1%","48.1%","113.7","16.9%","23.8%","16.2","19665"
"Jimmy Nelson","MIL","30","0","13","9.75","2.17","9.75","7.50","12.00","1.50",".378","53.7%","33.3%","33.3%","33.3%","7.7%","7.7%","0.0%","12.0","51.1%","91.8","28.6%","85.0","","","19.5%","82.1","0.9%","87.0","","","","","1.3%","","23.6%","61.4%","37.2%","57.1%","88.2%","75.6%","35.9%","49.2%","9.1%","20.6%","15.9%","46.2%","30.8%","23.1%","15.4%","43.6%","41.0%","39.7%","86.4","10.6","5.1%","38.5%","111.1","17.7%","26.8%","12.0","10547"
"Edwin Jackson","- - -","35","2","45","9.76","2.01","7.32","3.90","14.15","2.77",".372","49.9%","22.2%","43.3%","34.5%","4.3%","9.1%","50.0%","54.4","42.8%","93.4","24.7%","86.0","21.5%","91.5","3.7%","78.5","7.2%","87.0","","","","","","","27.1%","71.8%","46.2%","58.4%","87.8%","77.9%","42.8%","58.1%","10.2%","16.2%","8.7%","47.3%","36.1%","16.6%","10.2%","40.0%","49.8%","31.0%","91.5","10.4","10.2%","43.9%","115.7","14.8%","25.0%","55.1","1841"
"Nick Kingham","PIT","27","0","16","9.77","2.11","9.19","4.02","14.94","2.30",".423","58.4%","24.5%","30.2%","45.3%","4.2%","12.5%","0.0%","15.2","50.3%","91.5","0.9%","82.0","13.3%","90.4","18.2%","80.3","17.3%","85.1","","","","","","","37.1%","66.4%","48.5%","78.7%","88.2%","83.8%","38.8%","59.5%","7.9%","20.3%","8.9%","37.5%","33.9%","28.6%","14.3%","41.1%","44.6%","34.2%","88.4","18.6","10.7%","32.1%","110.4","15.2%","23.0%","15.2","11694"
"Adbert Alzolay","CHC","24","0","7","9.82","2.18","8.59","6.14","13.50","3.68",".348","70.3%","30.8%","30.8%","38.5%","20.0%","0.0%","0.0%","7.1","59.0%","94.3","","","","","18.1%","80.0","22.9%","85.3","","","","","","","31.8%","76.8%","49.3%","64.3%","88.4%","78.9%","38.9%","61.5%","10.4%","17.9%","12.8%","46.2%","23.1%","30.8%","26.9%","42.3%","30.8%","38.5%","87.5","15.4","11.5%","38.5%","110.0","9.7%","20.1%","7.1","17859"
"Josh A. Smith","BOS","31","0","6","9.82","2.05","7.36","3.68","14.73","2.45",".435","60.6%","41.7%","12.5%","45.8%","18.2%","0.0%","100.0%","7.1","45.1%","91.6","2.0%","84.0","19.0%","87.7","26.8%","77.7","7.2%","80.5","","","","","","","30.6%","63.6%","42.5%","56.7%","85.7%","72.3%","35.9%","57.1%","11.8%","17.1%","8.6%","36.0%","32.0%","32.0%","16.0%","40.0%","44.0%","31.4%","92.4","24.5","24.0%","48.0%","109.2","17.0%","28.8%","7.1","10946"
"Alex McRae","PIT","26","0","1","9.95","2.05","1.42","5.68","12.79","1.42",".320","34.5%","26.9%","38.5%","34.6%","0.0%","0.0%","0.0%","6.1","56.6%","92.3","23.3%","87.0","","","10.1%","79.8","10.1%","86.3","","","","","","","25.0%","67.9%","42.6%","78.9%","94.4%","89.1%","41.1%","58.1%","4.7%","3.2%","12.9%","50.0%","30.8%","19.2%","19.2%","23.1%","57.7%","19.4%","90.8","10.6","11.5%","50.0%","107.5","15.5%","20.2%","6.1","16317"
"Montana DuRapau","PIT","27","0","5","10.13","2.25","16.88","6.75","13.50","3.38",".500","65.2%","28.6%","42.9%","28.6%","50.0%","0.0%","0.0%","2.2","47.6%","92.4","34.9%","86.5","","","17.5%","82.1","","","","","","","","","29.3%","63.6%","41.3%","33.3%","78.6%","57.7%","34.9%","50.0%","17.5%","35.7%","14.3%","57.1%","28.6%","14.3%","14.3%","42.9%","42.9%","57.1%","89.3","17.9","14.3%","28.6%","110.0","17.5%","34.9%","2.2","16768"
"Matt Carasiti","SEA","27","0","5","10.38","2.54","10.38","4.15","18.69","4.15",".500","61.0%","12.5%","50.0%","37.5%","0.0%","0.0%","0.0%","4.1","65.7%","95.4","","","16.2%","90.9","","","1.0%","87.0","17.2%","81.5","","","","","28.6%","58.1%","41.4%","62.5%","92.0%","80.5%","43.4%","69.6%","8.1%","21.7%","8.7%","18.8%","43.8%","37.5%","18.8%","43.8%","37.5%","39.1%","90.4","12.7","6.3%","50.0%","109.1","17.2%","25.3%","4.1","13276"
"Chris Flexen","NYM","24","0","0","10.38","2.54","0.00","8.31","14.54","0.00",".350","45.5%","40.0%","25.0%","35.0%","14.3%","0.0%","0.0%","4.1","56.2%","93.1","31.5%","86.5","","","2.2%","79.5","10.1%","82.6","","","","","4.5%","","29.1%","70.6%","44.9%","81.3%","91.7%","87.5%","38.2%","45.8%","5.6%","0.0%","16.7%","20.0%","55.0%","25.0%","10.0%","45.0%","45.0%","16.7%","89.0","17.6","5.0%","50.0%","102.5","15.7%","21.3%","4.1","13896"
"Heath Fillmyer","KCR","25","0","7","10.50","1.92","5.25","3.75","13.50","3.00",".326","56.7%","23.4%","40.4%","36.2%","17.6%","0.0%","0.0%","12.0","54.4%","91.5","18.1%","83.0","","","12.7%","78.1","14.8%","85.0","","","","","","","24.2%","72.4%","45.6%","68.8%","89.5%","83.3%","44.3%","65.6%","7.6%","11.5%","8.2%","48.9%","23.4%","27.7%","10.6%","48.9%","40.4%","26.2%","93.2","17.3","10.6%","48.9%","114.4","14.3%","21.9%","12.0","17466"
"Corbin Burnes","MIL","24","0","24","10.70","2.15","12.23","4.08","15.28","5.60",".404","75.2%","23.6%","41.8%","34.5%","10.5%","17.4%","0.0%","17.2","66.4%","94.6","23.6%","88.2","","","5.5%","81.2","","","4.6%","91.1","","","","","32.8%","68.6%","48.6%","48.4%","84.8%","71.0%","44.0%","60.0%","14.1%","26.7%","8.9%","51.7%","39.7%","8.6%","20.7%","27.6%","51.7%","47.8%","91.9","9.9","20.7%","50.0%","114.4","14.7%","28.7%","17.2","19361"
"Ryan Borucki","TOR","25","0","6","10.80","3.15","8.10","8.10","20.25","2.70",".500","60.4%","17.9%","39.3%","42.9%","0.0%","18.2%","0.0%","6.2","52.3%","92.0","27.1%","83.8","","","","","20.6%","82.6","","","","","","","18.1%","68.9%","38.1%","52.9%","85.7%","76.3%","39.4%","50.0%","9.0%","15.0%","15.0%","32.1%","53.6%","14.3%","10.7%","35.7%","53.6%","35.0%","93.8","12.0","17.9%","57.1%","111.8","16.8%","25.8%","6.2","16350"
"Rico Garcia","COL","25","0","2","10.80","2.40","3.60","9.00","12.60","5.40",".267","76.9%","11.8%","47.1%","41.2%","0.0%","0.0%","0.0%","5.0","61.4%","90.0","","","","","12.0%","77.5","26.5%","80.1","","","","","","","10.9%","73.0%","38.6%","60.0%","88.9%","84.4%","44.6%","60.0%","6.0%","8.0%","20.0%","38.9%","38.9%","22.2%","5.6%","44.4%","50.0%","40.0%","94.4","15.9","11.1%","50.0%","112.1","14.5%","20.5%","5.0","20023"
"Yefry Ramirez","BAL","25","0","3","10.80","3.00","8.10","10.80","16.20","2.70",".455","58.1%","27.3%","27.3%","45.5%","20.0%","0.0%","100.0%","3.1","49.3%","93.3","24.7%","88.7","","","","","26.0%","87.2","","","","","","","22.9%","68.0%","38.4%","45.5%","88.2%","71.4%","34.2%","42.1%","11.0%","15.8%","21.1%","58.3%","33.3%","8.3%","8.3%","33.3%","58.3%","42.1%","92.0","22.0","8.3%","41.7%","102.5","11.0%","21.9%","3.1","15655"
"Luis Ortiz","BAL","23","0","3","10.80","2.70","8.10","13.50","10.80","5.40",".250","80.6%","20.0%","30.0%","50.0%","20.0%","0.0%","0.0%","3.1","53.8%","94.1","16.3%","86.1","","","13.8%","80.4","16.3%","87.8","","","","","","","20.8%","68.8%","40.0%","70.0%","95.5%","87.5%","40.0%","50.0%","5.0%","16.7%","27.8%","40.0%","40.0%","20.0%","10.0%","30.0%","60.0%","55.6%","95.9","17.9","20.0%","50.0%","107.3","15.0%","20.0%","3.1","16942"
"Alex Cobb","BAL","31","0","8","10.95","1.86","5.84","1.46","15.32","6.57",".293","67.3%","24.0%","46.0%","30.0%","6.7%","0.0%","0.0%","12.1","48.0%","92.3","","","","","17.0%","82.6","34.9%","86.5","","","","","","","36.9%","65.0%","46.7%","65.5%","90.4%","77.6%","34.9%","55.0%","10.5%","13.3%","3.3%","44.0%","48.0%","8.0%","16.0%","38.0%","46.0%","31.7%","94.9","6.3","28.0%","60.0%","118.1","17.5%","27.9%","12.1","6562"
"Jalen Beeks","TBR","25","0","12","10.95","2.19","8.76","4.38","15.32","2.92",".415","56.1%","20.0%","48.9%","31.1%","0.0%","4.5%","0.0%","12.1","49.8%","92.2","","","2.4%","86.3","20.4%","75.0","27.5%","87.0","","","","","","","26.2%","65.5%","43.1%","63.2%","87.5%","79.1%","43.1%","54.0%","9.0%","19.0%","9.5%","44.4%","28.9%","26.7%","15.6%","55.6%","28.9%","34.9%","89.3","8.8","8.9%","40.0%","105.6","19.2%","28.2%","12.1","17192"
"Taylor Cole","LAA","29","0","8","11.05","2.05","9.82","3.68","14.73","0.00",".500","40.0%","45.8%","41.7%","12.5%","0.0%","0.0%","0.0%","7.1","42.7%","93.4","19.1%","87.7","","","","","38.2%","87.0","","","","","","","34.6%","60.4%","45.0%","55.6%","71.9%","64.4%","40.5%","68.6%","16.0%","22.9%","8.6%","45.8%","25.0%","29.2%","25.0%","29.2%","45.8%","31.4%","87.6","8.7","0.0%","58.3%","104.1","17.6%","33.6%","7.1","11964"
"Kyle McGowin","WSN","27","0","2","11.25","1.75","4.50","2.25","13.50","4.50",".267","47.6%","11.8%","52.9%","35.3%","0.0%","11.1%","0.0%","4.0","60.0%","90.4","31.3%","82.2","","","","","8.8%","83.7","","","","","","","26.5%","67.7%","42.5%","61.5%","100.0%","85.3%","38.8%","45.0%","6.3%","10.0%","5.0%","41.2%","29.4%","29.4%","5.9%","64.7%","29.4%","25.0%","89.9","6.6","17.6%","47.1%","110.8","16.3%","22.5%","4.0","15071"
"Derek Law","TOR","28","0","2","11.25","2.00","4.50","6.75","11.25","2.25",".286","45.5%","13.3%","60.0%","26.7%","0.0%","0.0%","0.0%","4.0","50.0%","93.4","27.8%","83.8","","","10.0%","76.1","12.2%","86.1","","","","","","","19.3%","66.7%","36.7%","81.8%","90.9%","87.9%","36.7%","65.0%","4.4%","10.0%","15.0%","53.3%","33.3%","13.3%","13.3%","40.0%","46.7%","30.0%","92.8","4.3","0.0%","53.3%","108.9","17.8%","22.2%","4.0","13133"
"Hector Noesi","MIA","32","0","15","11.29","1.75","7.36","5.89","9.82","2.95",".264","40.7%","17.5%","35.1%","47.4%","11.1%","0.0%","100.0%","18.1","47.1%","93.0","30.5%","88.1","","","14.3%","80.4","8.1%","85.8","","","","","","","30.6%","80.4%","49.9%","58.2%","89.2%","77.5%","38.7%","66.7%","11.2%","17.2%","13.8%","27.1%","39.0%","33.9%","13.6%","42.4%","44.1%","37.9%","90.1","18.8","10.2%","39.0%","109.4","11.5%","22.7%","18.1","3292"
"Thomas Pannone","TOR","25","0","24","11.31","1.70","8.76","3.28","12.04","2.19",".346","33.7%","24.1%","27.7%","48.2%","5.0%","17.4%","0.0%","24.2","61.6%","89.0","","","","","22.8%","73.2","15.6%","82.4","","","","","","","30.5%","68.2%","45.7%","69.6%","81.7%","76.9%","40.5%","66.4%","10.6%","20.2%","7.6%","42.9%","31.0%","26.2%","13.1%","39.3%","47.6%","32.8%","92.0","17.9","10.7%","52.4%","110.5","19.3%","29.9%","24.2","17281"
"Ty Blach","BAL","28","1","17","11.32","2.18","7.40","5.66","13.94","2.61",".388","49.2%","27.4%","35.6%","37.0%","14.8%","0.0%","0.0%","20.2","55.5%","90.2","9.2%","84.4","","","9.2%","77.6","26.2%","80.0","","","","","","","28.9%","64.6%","43.5%","73.1%","90.4%","83.6%","41.0%","64.1%","7.1%","16.5%","12.6%","31.5%","37.0%","31.5%","16.4%","43.8%","39.7%","35.0%","90.4","14.3","8.2%","46.6%","109.5","16.3%","23.4%","20.2","14361"
"Edinson Volquez","TEX","35","0","6","11.57","2.79","5.79","9.64","15.43","2.89",".394","64.2%","27.8%","44.4%","27.8%","10.0%","6.3%","0.0%","9.1","48.8%","92.7","","","","","16.6%","80.4","34.6%","82.3","","","","","","","26.1%","59.0%","38.7%","71.4%","91.8%","83.3%","38.2%","59.6%","6.5%","11.5%","19.2%","30.6%","44.4%","25.0%","5.6%","47.2%","47.2%","36.5%","92.9","10.7","8.3%","61.1%","110.8","18.4%","24.9%","9.1","3990"
"Tyler Anderson","COL","29","0","23","11.76","2.13","10.02","4.79","14.37","3.48",".391","51.8%","25.7%","41.4%","32.9%","4.3%","10.3%","0.0%","20.2","47.9%","91.3","","","19.6%","87.0","6.5%","73.6","25.9%","80.0","","","","","0.2%","","29.6%","72.3%","49.8%","68.7%","82.9%","78.4%","47.2%","62.3%","10.7%","21.7%","10.4%","40.3%","37.5%","22.2%","13.9%","56.9%","29.2%","39.6%","88.9","11.6","13.9%","36.1%","110.1","15.2%","25.9%","20.2","12880"
"Carson Fulmer","CHW","25","0","4","12.00","2.33","12.00","9.00","12.00","3.00",".375","35.7%","22.2%","44.4%","33.3%","33.3%","0.0%","0.0%","3.0","54.2%","94.2","","","26.4%","88.4","8.3%","83.3","11.1%","87.1","","","","","","","42.3%","60.0%","47.2%","68.2%","75.0%","70.6%","27.8%","62.5%","13.9%","25.0%","18.8%","44.4%","11.1%","44.4%","22.2%","44.4%","33.3%","50.0%","88.7","15.1","0.0%","44.4%","103.5","13.9%","27.8%","3.0","18311"
"Reggie McClain","SEA","26","0","0","12.00","3.00","0.00","9.00","18.00","0.00",".429","55.6%","35.7%","64.3%","0.0%","0.0%","11.1%","0.0%","3.0","77.0%","93.9","16.4%","84.4","","","","","6.6%","89.3","","","","","","","35.5%","66.7%","50.8%","90.9%","95.0%","93.5%","49.2%","88.2%","3.3%","0.0%","17.6%","64.3%","14.3%","21.4%","7.1%","50.0%","42.9%","17.6%","95.3","-0.7","0.0%","57.1%","117.9","16.4%","19.7%","3.0","19311"
"Nick Tropeano","LAA","28","0","3","12.60","1.80","5.40","5.40","10.80","1.80",".294","34.9%","16.7%","27.8%","55.6%","10.0%","20.0%","0.0%","5.0","46.6%","90.2","","","","","23.3%","78.0","17.5%","80.3","12.6%","82.5","","","","","27.4%","70.7%","44.7%","58.8%","82.8%","73.9%","39.8%","76.0%","11.7%","12.0%","12.0%","44.4%","11.1%","44.4%","5.6%","44.4%","50.0%","28.0%","90.4","24.2","5.6%","33.3%","109.6","15.5%","27.2%","5.0","12385"
"Jose Rodriguez","LAA","23","0","1","13.50","2.50","4.50","4.50","18.00","9.00",".286","90.9%","22.2%","33.3%","44.4%","25.0%","0.0%","0.0%","2.0","45.8%","92.9","","","","","10.4%","78.4","43.8%","85.0","","","","","","","21.4%","65.0%","39.6%","83.3%","100.0%","94.7%","41.7%","63.6%","2.1%","9.1%","9.1%","55.6%","0.0%","44.4%","22.2%","33.3%","44.4%","36.4%","91.4","21.2","22.2%","22.2%","105.9","20.8%","22.9%","2.0","17860"
"Gerson Bautista","SEA","24","0","2","13.50","4.00","9.00","18.00","18.00","0.00",".500","62.5%","62.5%","12.5%","25.0%","0.0%","0.0%","0.0%","2.0","57.4%","97.7","42.6%","85.8","","","","","","","","","","","","","22.2%","80.0%","45.9%","50.0%","80.0%","71.4%","41.0%","64.3%","13.1%","14.3%","28.6%","50.0%","50.0%","0.0%","0.0%","50.0%","50.0%","42.9%","92.6","16.6","0.0%","50.0%","108.8","11.5%","24.6%","2.0","19256"
"Joseph Palumbo","TEX","24","0","14","14.34","2.44","11.81","5.06","16.87","5.91",".433","60.4%","25.0%","33.3%","41.7%","6.7%","0.0%","0.0%","10.2","60.6%","93.8","","","","","23.8%","78.7","15.6%","86.9","","","","","","","23.2%","77.4%","45.0%","62.5%","81.9%","76.0%","40.3%","49.2%","10.8%","23.7%","10.2%","54.1%","29.7%","16.2%","2.7%","45.9%","51.4%","45.8%","93.2","17.5","13.5%","43.2%","112.2","14.7%","25.5%","10.2","17035"
"Cody Anderson","CLE","28","0","4","14.73","3.00","9.82","14.73","12.27","2.45",".364","56.6%","33.3%","16.7%","50.0%","0.0%","0.0%","0.0%","3.2","47.2%","94.7","","","","","21.7%","82.7","31.1%","86.6","","","","","","","29.2%","68.3%","44.3%","52.6%","96.4%","78.7%","38.7%","73.9%","9.4%","17.4%","26.1%","33.3%","58.3%","8.3%","25.0%","25.0%","50.0%","47.8%","86.4","26.1","16.7%","41.7%","102.9","17.0%","26.4%","3.2","12799"
"Paul Blackburn","OAK","25","0","4","15.00","2.67","12.00","9.00","15.00","3.00",".444","52.6%","33.3%","33.3%","33.3%","0.0%","0.0%","100.0%","3.0","51.7%","89.6","25.3%","85.1","","","18.4%","77.1","4.6%","84.3","","","","","","","28.6%","64.5%","41.4%","62.5%","75.0%","69.4%","35.6%","55.6%","12.6%","22.2%","16.7%","30.0%","30.0%","40.0%","0.0%","50.0%","50.0%","44.4%","90.9","11.9","10.0%","50.0%","103.7","13.8%","26.4%","3.0","14739"
"Austin Adams","SEA","28","0","2","16.20","3.00","10.80","10.80","16.20","5.40",".500","55.6%","40.0%","40.0%","20.0%","0.0%","0.0%","0.0%","1.2","45.7%","94.8","54.3%","89.2","","","","","","","","","","","","","24.0%","52.4%","37.0%","16.7%","90.9%","64.7%","45.7%","44.4%","13.0%","22.2%","22.2%","60.0%","40.0%","0.0%","0.0%","60.0%","40.0%","55.6%","101.6","8.6","0.0%","80.0%","110.4","21.7%","34.8%","1.2","13801"
"Cory Gearrin","SEA","33","0","2","18.00","2.00","9.00","9.00","9.00","4.50",".200","0.0%","16.7%","50.0%","33.3%","0.0%","0.0%","0.0%","2.0","59.1%","91.3","31.8%","85.6","","","","","9.1%","85.3","","","","","","","41.4%","66.7%","50.0%","66.7%","80.0%","72.7%","34.1%","90.0%","13.6%","20.0%","20.0%","33.3%","50.0%","16.7%","33.3%","33.3%","33.3%","50.0%","90.5","2.3","16.7%","50.0%","105.7","13.6%","27.3%","2.0","7947"
"Ryan Tepera","TOR","31","0","0","18.00","3.00","0.00","9.00","18.00","9.00",".250","62.5%","20.0%","0.0%","80.0%","25.0%","0.0%","0.0%","1.0","45.5%","93.0","13.6%","80.3","36.4%","87.3","","","","","4.5%","86.0","","","","","29.4%","100.0%","45.5%","40.0%","100.0%","70.0%","22.7%","50.0%","13.6%","0.0%","16.7%","60.0%","0.0%","40.0%","20.0%","40.0%","40.0%","33.3%","91.6","44.8","20.0%","40.0%","109.0","9.1%","22.7%","1.0","10291"
"Zac Reininger","DET","26","0","2","18.00","3.00","9.00","4.50","22.50","4.50",".500","43.5%","22.2%","44.4%","33.3%","0.0%","0.0%","0.0%","2.0","56.5%","93.6","10.9%","86.6","","","4.3%","81.0","28.3%","84.4","","","","","","","16.0%","71.4%","41.3%","100.0%","80.0%","84.2%","45.7%","41.7%","6.5%","16.7%","8.3%","77.8%","11.1%","11.1%","0.0%","22.2%","77.8%","33.3%","93.4","8.7","22.2%","77.8%","107.9","21.7%","28.3%","2.0","15285"
"Sean Gilmartin","BAL","29","0","1","19.29","3.86","3.86","7.71","27.00","7.71",".455","64.5%","7.7%","30.8%","61.5%","12.5%","50.0%","0.0%","2.1","33.8%","89.5","26.5%","80.1","","","4.4%","72.3","35.3%","78.5","","","","","","","25.0%","62.5%","38.2%","45.5%","93.3%","73.1%","35.3%","56.3%","10.3%","6.3%","12.5%","53.8%","30.8%","15.4%","23.1%","23.1%","53.8%","31.3%","85.4","23.4","15.4%","15.4%","106.0","20.6%","30.9%","2.1","12781"
"Trey Wingenter","SDP","25","0","2","20.25","2.25","13.50","13.50","6.75","0.00",".333","0.0%","0.0%","66.7%","33.3%","0.0%","0.0%","0.0%","1.1","60.7%","95.8","39.3%","85.5","","","","","","","","","","","","","6.3%","41.7%","21.4%","0.0%","80.0%","66.7%","42.9%","71.4%","7.1%","28.6%","28.6%","66.7%","0.0%","33.3%","33.3%","66.7%","0.0%","57.1%","75.7","9.3","0.0%","0.0%","89.0","35.7%","42.9%","1.1","17793"
"Nick Vincent","SFG","32","0","0","27.00","4.00","0.00","0.00","36.00","9.00",".500","38.5%","0.0%","14.3%","85.7%","0.0%","0.0%","0.0%","1.0","41.9%","89.7","","","58.1%","87.4","","","","","","","","","","","12.5%","93.3%","51.6%","50.0%","92.9%","87.5%","48.4%","28.6%","6.5%","0.0%","0.0%","14.3%","57.1%","28.6%","14.3%","28.6%","57.1%","14.3%","91.1","32.6","14.3%","57.1%","111.3","9.7%","16.1%","1.0","7555"
"Jacob Barnes","MIL","29","0","3","27.00","5.00","27.00","27.00","18.00","9.00","1.000","55.6%","0.0%","50.0%","50.0%","0.0%","0.0%","0.0%","1.0","50.0%","93.3","","","50.0%","87.7","","","","","","","","","","","20.0%","53.8%","31.6%","40.0%","85.7%","66.7%","34.2%","25.0%","10.5%","37.5%","37.5%","50.0%","50.0%","0.0%","0.0%","50.0%","50.0%","87.5%","106.8","6.0","50.0%","100.0%","107.3","21.1%","31.6%","1.0","12323"
"Brett Martin","TEX","24","0","3","27.00","4.20","16.20","10.80","27.00","0.00",".714","37.5%","42.9%","57.1%","0.0%","0.0%","0.0%","0.0%","1.2","55.8%","93.5","28.8%","86.6","","","15.4%","80.6","","","","","","","","","34.3%","76.5%","48.1%","41.7%","84.6%","64.0%","32.7%","69.2%","17.3%","23.1%","15.4%","28.6%","42.9%","28.6%","28.6%","57.1%","14.3%","38.5%","87.5","-1.9","0.0%","28.6%","98.2","3.8%","21.2%","1.2","17369"
"Tayler Scott","SEA","27","0","1","27.00","4.50","6.75","27.00","13.50","0.00",".400","33.3%","20.0%","40.0%","40.0%","50.0%","0.0%","0.0%","1.1","43.8%","95.7","56.3%","89.9","","","","","","","","","","","","","23.3%","66.7%","39.6%","85.7%","75.0%","78.9%","37.5%","60.0%","8.3%","10.0%","40.0%","40.0%","20.0%","40.0%","40.0%","40.0%","20.0%","50.0%","82.2","14.2","0.0%","20.0%","98.9","10.4%","18.8%","1.1","13652"
"Jose Alvarado","TBR","24","0","0","27.00","12.00","0.00","81.00","27.00","0.00",".500","75.0%","0.0%","100.0%","0.0%","0.0%","0.0%","0.0%","0.1","95.8%","97.1","4.2%","90.0","","","","","","","","","","","","","11.8%","57.1%","25.0%","100.0%","100.0%","100.0%","29.2%","","0.0%","0.0%","60.0%","50.0%","50.0%","0.0%","0.0%","100.0%","0.0%","60.0%","104.8","-11.0","0.0%","100.0%","108.3","12.5%","12.5%","0.1","17780"
"Archie Bradley","ARI","26","0","2","27.00","5.25","13.50","13.50","33.75","0.00",".714","42.9%","57.1%","28.6%","14.3%","100.0%","0.0%","0.0%","1.1","57.1%","95.2","","","","","23.8%","82.1","19.0%","87.5","","","","","2.3%","","41.7%","66.7%","52.4%","80.0%","91.7%","86.4%","42.9%","72.7%","7.0%","18.2%","18.2%","28.6%","42.9%","28.6%","14.3%","71.4%","14.3%","36.4%","87.3","18.0","0.0%","28.6%","103.5","16.3%","23.3%","1.1","12918"
"Brian Flynn","KCR","29","0","3","31.50","4.00","13.50","0.00","36.00","0.00",".727","30.0%","60.0%","40.0%","0.0%","0.0%","25.0%","0.0%","2.0","60.9%","91.6","37.0%","83.9","","","","","2.2%","83.0","","","","","","","47.6%","68.0%","58.7%","60.0%","88.2%","77.8%","54.3%","81.3%","13.0%","18.8%","0.0%","45.5%","36.4%","18.2%","9.1%","36.4%","54.5%","18.8%","87.3","12.4","0.0%","36.4%","110.6","17.4%","30.4%","2.0","12027"
"Stephen Tarpley","NYY","26","0","0","36.00","4.00","0.00","0.00","36.00","27.00",".250","100.0%","0.0%","28.6%","71.4%","0.0%","0.0%","0.0%","1.0","65.2%","91.3","34.8%","80.1","","","","","","","","","","","","","31.3%","57.1%","39.1%","100.0%","75.0%","88.9%","30.4%","14.3%","4.3%","0.0%","0.0%","42.9%","14.3%","42.9%","28.6%","28.6%","42.9%","42.9%","","","","","","13.0%","17.4%","1.0","15859"
"Touki Toussaint","ATL","23","0","2","47.25","5.25","13.50","6.75","40.50","0.00",".750","30.0%","37.5%","50.0%","12.5%","0.0%","0.0%","0.0%","1.1","60.0%","92.3","","","","","21.7%","77.7","","","18.3%","85.4","","","","","34.8%","78.6%","45.0%","68.8%","90.9%","77.8%","23.3%","28.6%","10.0%","14.3%","7.1%","12.5%","62.5%","25.0%","12.5%","50.0%","37.5%","21.4%","84.9","14.9","0.0%","25.0%","113.5","6.7%","16.7%","1.1","16929"
"Hector Rondon","HOU","31","0","1","81.00","9.00","13.50","13.50","67.50","0.00",".833","14.3%","33.3%","50.0%","16.7%","0.0%","0.0%","0.0%","0.2","68.8%","95.6","31.3%","86.4","","","","","","","","","","","","","30.0%","58.3%","40.6%","83.3%","100.0%","92.3%","37.5%","55.6%","3.1%","11.1%","11.1%","0.0%","33.3%","66.7%","0.0%","50.0%","50.0%","22.2%","85.4","12.0","0.0%","33.3%","102.7","18.8%","21.9%","0.2","2391"
